id,summary,is_stem_ground_truth,is_stem_llm,tfidf_label,tfidf_prob,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Objective,emotion_vector
"The Encounter (Animorphs, #3)","When Tobias, Jake, Rachel, Marco, and Cassie were given the ability to morph, they were also given one very important warning:Neverstay in a morph for more than two hours. It seemed a small price to pay, since the kids know that humans everywhere are being forced to let slimy, spineless creatures creep into their brains. And the only way the kids can fight back is not to be human.But Tobias stayed in his morph too long. And now he's a hawk -- with a boy's mind -- forever. Tobias knows they can't give up. That they all made a promise. So now it's four kids and a hawk against a force that's determined to destroy them. Or die trying...",False,0,Non-STEM,0.6436422607578676,0.0477999301891053,0.0510030182945609,0.0506950290536517,0.0870993573291173,0.083567747366692,0.0431390263433464,0.0,0.0823152577869946,0.5543806336365317,"{'Anger': 0.0477999301891053, 'Anticipation': 0.0510030182945609, 'Disgust': 0.0506950290536517, 'Fear': 0.0870993573291173, 'Joy': 0.083567747366692, 'Sadness': 0.0431390263433464, 'Surprise': 0.0, 'Trust': 0.0823152577869946}"
"The Message (Animorphs, #4)",It all started with the dreams. But Cassie didn't pay much attention to them. She and her friends had all been having weird dreams since they'd first learned to morph. Maybe it was just some crazy side effect.,False,0,Non-STEM,0.6556062474373039,0.0408997955010224,0.1476482617586912,0.0217586912065439,0.0424539877300613,0.1521472392638037,0.0301022494887525,0.0645398773006134,0.0914519427402862,0.4089979550102249,"{'Anger': 0.0408997955010224, 'Anticipation': 0.1476482617586912, 'Disgust': 0.0217586912065439, 'Fear': 0.0424539877300613, 'Joy': 0.1521472392638037, 'Sadness': 0.0301022494887525, 'Surprise': 0.0645398773006134, 'Trust': 0.0914519427402862}"
"The Predator (Animorphs, #5)","Marco never wanted to be an Animorph. He never wanted the ability to change into any animal he touches. He just wants to chill. Whatever happens, happens.",False,0,Non-STEM,0.6393306157363531,0.1084748979785517,0.0918667552434279,0.0408085792920186,0.1681693081522255,0.0215431337192749,0.0946189617538199,0.0,0.0,0.4745183638606814,"{'Anger': 0.1084748979785517, 'Anticipation': 0.0918667552434279, 'Disgust': 0.0408085792920186, 'Fear': 0.1681693081522255, 'Joy': 0.0215431337192749, 'Sadness': 0.0946189617538199, 'Surprise': 0.0, 'Trust': 0.0}"
The Outsiders,"Librarian note: This record is for one of the three editions published with different covers and with ISBN 0-140-38572-X / 978-0-14-038572-4. The records are for the1988 cover, the1995 cover, and the2008 cover(this record) which is also the current in-print cover.The 2008 publication date for this edition is from the copyright page ""This edition published by Speak, an imprint of Penguin Group (USA) Inc., 2008"". The story ends on page 180 in this edition. Pages [182-186] are bonus material in this edition containing questions to the author about the book and her answers.The Outsidersis about two weeks in the life of a 14-year-old boy. The novel tells the story of Ponyboy Curtis and his struggles with right and wrong in a society in which he believes that he is an outsider. According to Ponyboy, there are two kinds of people in the world: greasers and socs. A soc (short for ""social"") has money, can get away with just about anything, and has an attitude longer than a limousine. A greaser, on the other hand, always lives on the outside and needs to watch his back. Ponyboy is a greaser, and he's always been proud of it, even willing to rumble against a gang of socs for the sake of his fellow greasers--until one terrible night when his friend Johnny kills a soc. The murder gets under Ponyboy's skin, causing his bifurcated world to crumble and teaching him that pain feels the same whether a soc or a greaser.",False,0,Non-STEM,0.6416003927157992,0.039271969937067,0.045076289219903,0.0187712228912935,0.0533979263820346,0.0434735364694163,0.0455924299361615,0.0186716167881559,0.0747226875537646,0.661022320822203,"{'Anger': 0.039271969937067, 'Anticipation': 0.045076289219903, 'Disgust': 0.0187712228912935, 'Fear': 0.0533979263820346, 'Joy': 0.0434735364694163, 'Sadness': 0.0455924299361615, 'Surprise': 0.0186716167881559, 'Trust': 0.0747226875537646}"
The Lovely Bones,"The spirit of fourteen-year-old Susie Salmon describes her murder, her surprise at her new home in heaven, and her witness to her family's grief, efforts to find the killer, and attempts to come to terms with what has happened.",False,0,Non-STEM,0.6335675772143667,0.0643863179074446,0.0889336016096579,0.0560965794768611,0.0773440643863179,0.1093360160965794,0.0987122736418511,0.0964989939637826,0.0867605633802817,0.3219315895372233,"{'Anger': 0.0643863179074446, 'Anticipation': 0.0889336016096579, 'Disgust': 0.0560965794768611, 'Fear': 0.0773440643863179, 'Joy': 0.1093360160965794, 'Sadness': 0.0987122736418511, 'Surprise': 0.0964989939637826, 'Trust': 0.0867605633802817}"
The House on Mango Street,"Acclaimed by critics, beloved by readers of all ages, taught everywhere from inner-city grade schools to universities across the country, and translated all over the world,The House on Mango Streetis the remarkable story of Esperanza Cordero.Told in a series of vignettes – sometimes heartbreaking, sometimes deeply joyous–it is the story of a young Latina girl growing up in Chicago, inventing for herself who and what she will become. Few other books in our time have touched so many readers.",False,0,Non-STEM,0.6183359627750695,0.0,0.0527889775973939,0.0022963338762649,0.0146591546287148,0.0865931483805505,0.0359936984326186,0.0177298336493017,0.1491014926170195,0.6408373608181357,"{'Anger': 0.0, 'Anticipation': 0.0527889775973939, 'Disgust': 0.0022963338762649, 'Fear': 0.0146591546287148, 'Joy': 0.0865931483805505, 'Sadness': 0.0359936984326186, 'Surprise': 0.0177298336493017, 'Trust': 0.1491014926170195}"
"Tuesdays with Morrie: An Old Man, a Young Man and Life's Greatest Lesson","Maybe it was a grandparent, or a teacher or a colleague. Someone older, patient and wise, who understood you when you were young and searching, and gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago.Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded. Wouldn't you like to see that person again, ask the bigger questions that still haunt you?Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying of ALS - or motor neurone disease - Mitch visited Morrie in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final 'class': lessons in how to live.",False,0,Non-STEM,0.6732017484821844,0.0113472750858886,0.0468859142682005,0.0228371038788863,0.0464725085175839,0.0760381473720224,0.0440063293845956,0.0314045816761464,0.1080271992473164,0.6129809405693595,"{'Anger': 0.0113472750858886, 'Anticipation': 0.0468859142682005, 'Disgust': 0.0228371038788863, 'Fear': 0.0464725085175839, 'Joy': 0.0760381473720224, 'Sadness': 0.0440063293845956, 'Surprise': 0.0314045816761464, 'Trust': 0.1080271992473164}"
Lord of the Flies,"Librarian's note: Alternate cover editions can be foundhere,here,hereandhere.When a plane crashes on a remote island, a small group of schoolboys are the sole survivors. From the prophetic Simon and virtuous Ralph to the lovable Piggy and brutish Jack, each of the boys attempts to establish control as the reality - and brutal savagery - of their situation sets in.The boys' struggle to find a way of existing in a community with no fixed boundaries invites readers to evaluate the concepts involved in social and political constructs and moral frameworks. Ideas of community, leadership, and the rule of law are called into question as the reader has to consider who has a right to power, why, and what the consequences of the acquisition of power may be. Often compared toCatcher in the Rye,Lord of the Fliesalso represents a coming-of-age story of innocence lost.",False,0,Non-STEM,0.5930530714930664,0.0476078634004274,0.0702844258637292,0.0306386076989924,0.0808182821711252,0.0341381497052399,0.0222537989994598,0.0141273457500528,0.1129600488526669,0.5871714775583061,"{'Anger': 0.0476078634004274, 'Anticipation': 0.0702844258637292, 'Disgust': 0.0306386076989924, 'Fear': 0.0808182821711252, 'Joy': 0.0341381497052399, 'Sadness': 0.0222537989994598, 'Surprise': 0.0141273457500528, 'Trust': 0.1129600488526669}"
Night,"""Night"" -- A terrifying account of the Nazi death camp horror that turns a young Jewish boy into an agonized witness to the death of his family...the death of his innocence...and the death of his God. Penetrating and powerful, as personal as ""The Diary Of Anne Frank,"" ""Night"" awakens the shocking memory of evil at its absolute and carries with it the unforgettable message that this horror must never be allowed to happen again.--back cover",False,0,Non-STEM,0.6466131206882533,0.0959744314507934,0.0790518945482088,0.1001496425206451,0.16166934545253,0.050619815625635,0.1299118771822867,0.0887509468122448,0.072179423229692,0.2216926231779637,"{'Anger': 0.0959744314507934, 'Anticipation': 0.0790518945482088, 'Disgust': 0.1001496425206451, 'Fear': 0.16166934545253, 'Joy': 0.050619815625635, 'Sadness': 0.1299118771822867, 'Surprise': 0.0887509468122448, 'Trust': 0.072179423229692}"
Billy Budd and Other Tales,"Herman Melville's short stories, somewhat neglected during his lifetime, today are considered to be among the small masterpieces of American fiction.Like his great novel Moby-Dick, Melville's stories are unique in narrative method, profound in theme, and full of delights at all levels. This collection includes not only Billy Budd (in a reading text based on the famous Harvard edition), but also all of The Piazza Tales, as well as ""the Town-Ho's Story"" from Moby-Dick.(back cover)Contains:| Billy Budd || The piazza || Bartleby || Benito Cereno || The lightning-rod man || The Encantadas, or, Enchanted Isles || The bell-tower || The town-ho's story from Moby Dick. |",False,0,Non-STEM,0.6569870630349288,0.0404579681520799,0.0393161338106406,0.0063881002345389,0.0219417355881989,0.0684174793235403,0.0168806320207381,0.0225589433403283,0.0742500925811628,0.7097889149487718,"{'Anger': 0.0404579681520799, 'Anticipation': 0.0393161338106406, 'Disgust': 0.0063881002345389, 'Fear': 0.0219417355881989, 'Joy': 0.0684174793235403, 'Sadness': 0.0168806320207381, 'Surprise': 0.0225589433403283, 'Trust': 0.0742500925811628}"
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson","A classic from the author ofThe First Phone Call from HeavenMaybe it was a grandparent, or a teacher, or a colleague. Someone older, patient and wise, who understood you when you were young and searching, helped you see the world as a more profound place, gave you sound advice to help you make your way through it.For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago.Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded, and the world seemed colder. Wouldn't you like to see that person again, ask the bigger questions that still haunt you, receive wisdom for your busy life today the way you once did when you were younger?Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying, Morrie visited with Mitch in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final “class”: lessons in how to live.Tuesdays with Morrieis a magical chronicle of their time together, through which Mitch shares Morrie's lasting gift with the world.",False,0,Non-STEM,0.6682886956655251,0.0050138293534914,0.0674938566816163,0.010071736327673,0.0305788493537118,0.0932572259749418,0.0287606475002479,0.0336642828020143,0.1250922875183197,0.6060672844879833,"{'Anger': 0.0050138293534914, 'Anticipation': 0.0674938566816163, 'Disgust': 0.010071736327673, 'Fear': 0.0305788493537118, 'Joy': 0.0932572259749418, 'Sadness': 0.0287606475002479, 'Surprise': 0.0336642828020143, 'Trust': 0.1250922875183197}"
The Hobbit,"Bilbo Baggins was a hobbit who wanted to be left alone in quiet comfort. But the wizard Gandalf came along with a band of homeless dwarves. Soon Bilbo was drawn into their quest, facing evil orcs, savage wolves, giant spiders, and worse unknown dangers. Finally, it was Bilbo–alone and unaided–who had to confront the great dragon Smaug, the terror of an entire countryside…--back cover",False,0,Non-STEM,0.6137947110829551,0.0727706222302848,0.1042579106953118,0.0342343276232928,0.1795164174462901,0.0287661647705185,0.0915075025267577,0.0259154637572239,0.048384170834737,0.4146474201155829,"{'Anger': 0.0727706222302848, 'Anticipation': 0.1042579106953118, 'Disgust': 0.0342343276232928, 'Fear': 0.1795164174462901, 'Joy': 0.0287661647705185, 'Sadness': 0.0915075025267577, 'Surprise': 0.0259154637572239, 'Trust': 0.048384170834737}"
Ribsy,"Separated from his owner, Henry Huggins, in a shopping center parking lot, an ordinary city dog begins a string of bewildering adventures.",False,0,Non-STEM,0.5379143004040696,0.0,0.1086867023466447,0.0546374169264247,0.0257601599717696,0.0752220196435923,0.0101158619067223,0.0685173204728577,0.068929012527201,0.5881315062047874,"{'Anger': 0.0, 'Anticipation': 0.1086867023466447, 'Disgust': 0.0546374169264247, 'Fear': 0.0257601599717696, 'Joy': 0.0752220196435923, 'Sadness': 0.0101158619067223, 'Surprise': 0.0685173204728577, 'Trust': 0.068929012527201}"
"The Bean Trees (Greer Family, #1)","Clear-eyed and spirited, Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes and a barely functional car, she meets the human condition head-on. By the time Taylor arrives in Tucson, Arizona, she has acquired a completely unexpected child, a three-year-old American Indian girl named Turtle, and must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places.",False,0,Non-STEM,0.7142832235897603,0.0071546415328574,0.1009490517649749,0.0026789068753164,0.0345154282167301,0.0785050392851892,0.0361652428167725,0.0470768878942811,0.1049020728858687,0.5880527287280093,"{'Anger': 0.0071546415328574, 'Anticipation': 0.1009490517649749, 'Disgust': 0.0026789068753164, 'Fear': 0.0345154282167301, 'Joy': 0.0785050392851892, 'Sadness': 0.0361652428167725, 'Surprise': 0.0470768878942811, 'Trust': 0.1049020728858687}"
"Emily Climbs (Emily, #2)","Emily Starr was born with the desire to write. As an orphan living on New Moon Farm, writing helped her face the difficult, lonely times. But now all her friends are going away to high school in nearby Shrewsbury, and her old-fashioned, tyrannical aunt Elizabeth will only lethergo if she promises to stop writing! All the same, this is the first step in Emily's climb to success. Once in town, Emily's activities set the Shrewsbury gossips buzzing. But Emily and her friends are confident -- Ilse's a born actress, Teddy's set to be a great artist, and roguish Perry has the makings of a brilliant lawyer. When Emily has her poems published and writes for the town newspaper, success seems to be on its way -- and with it the first whispers of romance. Then Emily is offered a fabulous opportunity, and she must decide if she wants to change her life forever.",False,0,Non-STEM,0.6700139951596714,0.0233655022427619,0.0601196139730868,0.0249558243849395,0.0655294277558787,0.1106293326084001,0.0318336278374337,0.0039282316161478,0.0815685741470708,0.5980698654342803,"{'Anger': 0.0233655022427619, 'Anticipation': 0.0601196139730868, 'Disgust': 0.0249558243849395, 'Fear': 0.0655294277558787, 'Joy': 0.1106293326084001, 'Sadness': 0.0318336278374337, 'Surprise': 0.0039282316161478, 'Trust': 0.0815685741470708}"
Death on the Nile,"When a jilted bride stalks her two-timing ex-lover and his new wife on their honeymoon, it turns into a case of murder that only Poirot can solve.",False,0,Non-STEM,0.6370342076574276,0.0513716281999885,0.1078403298780138,0.0784605692686558,0.0876811179199358,0.1045759120325296,0.0604776358742339,0.0496535135444705,0.1163163621785693,0.3436229311036022,"{'Anger': 0.0513716281999885, 'Anticipation': 0.1078403298780138, 'Disgust': 0.0784605692686558, 'Fear': 0.0876811179199358, 'Joy': 0.1045759120325296, 'Sadness': 0.0604776358742339, 'Surprise': 0.0496535135444705, 'Trust': 0.1163163621785693}"
Number the Stars,"Ten-year-old Annemarie Johansen and her best friend Ellen Rosen often think of life before the war. It's now 1943 and their life in Copenhagen is filled with school, food shortages, and the Nazi soldiers marching through town. When the Jews of Denmark are ""relocated,"" Ellen moves in with the Johansens and pretends to be one of the family. Soon Annemarie is asked to go on a dangerous mission to save Ellen's life.",False,0,Non-STEM,0.6299829143385045,0.020295624367801,0.0293013998107481,0.0,0.0664339087023199,0.0895030508695794,0.0277025483734133,0.0,0.0815414233040754,0.6852220445720626,"{'Anger': 0.020295624367801, 'Anticipation': 0.0293013998107481, 'Disgust': 0.0, 'Fear': 0.0664339087023199, 'Joy': 0.0895030508695794, 'Sadness': 0.0277025483734133, 'Surprise': 0.0, 'Trust': 0.0815414233040754}"
The Witch of Blackbird Pond,"Orphaned Kit Tyler knows, as she gazes for the first time at the cold, bleak shores of Connecticut Colony, that her new home will never be like the shimmering Caribbean island she left behind. In her relatives' stern Puritan community, she feels like a tropical bird that has flown to the wrong part of the world, a bird that is now caged and lonely. The only place where Kit feels completely free is in the meadows, where she enjoys the company of the old Quaker woman known as the Witch of Blackbird Pond, and on occasion, her young sailor friend Nat. But when Kit's friendship with the ""witch"" is discovered, Kit is faced with suspicion, fear, and anger. She herself is accused of witchcraft!",False,0,Non-STEM,0.6608581311732626,0.0590836835229866,0.0425578796606701,0.0226482207217841,0.0789461258794088,0.0983049246895509,0.0589105560539528,0.0175645686765191,0.0868627728724994,0.5351212679226277,"{'Anger': 0.0590836835229866, 'Anticipation': 0.0425578796606701, 'Disgust': 0.0226482207217841, 'Fear': 0.0789461258794088, 'Joy': 0.0983049246895509, 'Sadness': 0.0589105560539528, 'Surprise': 0.0175645686765191, 'Trust': 0.0868627728724994}"
Charlotte's Web,"This beloved book by E. B. White, author of Stuart Little and The Trumpet of the Swan, is a classic of children's literature that is ""just about perfect."" This paperback edition includes a foreword by two-time Newbery winning author Kate DiCamillo.Some Pig. Humble. Radiant.These are the words in Charlotte's Web, high up in Zuckerman's barn. Charlotte's spiderweb tells of her feelings for a little pig named Wilbur, who simply wants a friend. They also express the love of a girl named Fern, who saved Wilbur's life when he was born the runt of his litter.E. B. White's Newbery Honor Book is a tender novel of friendship, love, life, and death that will continue to be enjoyed by generations to come. It contains illustrations by Garth Williams, the acclaimed illustrator of E. B. White'sStuart Littleand Laura Ingalls Wilder's Little House series, among many other books.",False,0,Non-STEM,0.6321243291498228,0.0125927693863866,0.0751020037050928,0.0230829554365985,0.0246513689522315,0.1220975825974291,0.0209121802084398,0.0157977883096366,0.1488629002011661,0.5569004512030187,"{'Anger': 0.0125927693863866, 'Anticipation': 0.0751020037050928, 'Disgust': 0.0230829554365985, 'Fear': 0.0246513689522315, 'Joy': 0.1220975825974291, 'Sadness': 0.0209121802084398, 'Surprise': 0.0157977883096366, 'Trust': 0.1488629002011661}"
Harriet the Spy,"Now a Major Motion Picture from Paramount Pictures! Harriet M. Welsch is determined to grow up and be a famous author. In the meantime, she practices by following a regular spy route each day and writing down everything she sees in her secret notebook.Then one morning, Harriet's life is turned upside down. Her classmates find her spy notebook and read it out loud! Harriet's in big trouble. The other sixth-graders are stealing her tomato sandwiches, forming a spy-catcher club, and writing notes of their own -- all about Harriet!",False,0,Non-STEM,0.6503056934051905,0.005878415129074,0.0658759047738588,0.019434333291494,0.0120915442868499,0.0558554035396008,0.0071963516170871,0.0032634617798418,0.0982176477971633,0.7321869377850299,"{'Anger': 0.005878415129074, 'Anticipation': 0.0658759047738588, 'Disgust': 0.019434333291494, 'Fear': 0.0120915442868499, 'Joy': 0.0558554035396008, 'Sadness': 0.0071963516170871, 'Surprise': 0.0032634617798418, 'Trust': 0.0982176477971633}"
I Know What You Did Last Summer,"Last summer, four terrified friends made a desperate pact to conceal a shocking secret. But now, someone has learned the truth and is determined to get even.The horror is starting again. There is an unknown avenger out there who is stalking them in a deadly game. Will he stop at terror-or is he out for revenge?",False,0,Non-STEM,0.6600440225549151,0.1102090297931744,0.0803791190624885,0.0622681018331435,0.2493662980786892,0.049557327063664,0.081738363763271,0.1113478564343705,0.1081885309136328,0.1469453730575658,"{'Anger': 0.1102090297931744, 'Anticipation': 0.0803791190624885, 'Disgust': 0.0622681018331435, 'Fear': 0.2493662980786892, 'Joy': 0.049557327063664, 'Sadness': 0.081738363763271, 'Surprise': 0.1113478564343705, 'Trust': 0.1081885309136328}"
"Elizabeth I: Red Rose of the House of Tudor, England, 1544",Newbery Honor author Kathryn Lasky introduces readers to young Elizabeth I and the intrigue of her father's court from 1544-1546.,False,0,Non-STEM,0.5478894722347141,0.0148175725986597,0.160536113179449,0.0,0.0351451973194341,0.1088607594936708,0.0,0.0680565897244973,0.1658227848101265,0.4467609828741623,"{'Anger': 0.0148175725986597, 'Anticipation': 0.160536113179449, 'Disgust': 0.0, 'Fear': 0.0351451973194341, 'Joy': 0.1088607594936708, 'Sadness': 0.0, 'Surprise': 0.0680565897244973, 'Trust': 0.1658227848101265}"
"Silver (Sarabeth, #1)","My mother is determined that I will have a wonderful life -- better than her own. I guess she can't imagine what it is like for me, a kid from a trailer park, to transfer to the junior high school where all the rich kids go -- the kind of kids who come from homes where my mother works as a cleaning woman....But somehow, miraculously, I've become part of a little clique of pretty and popular girls who have everything money can buy. And sometimes they also have secrets in their lives more painful than anything I've ever known.",False,0,Non-STEM,0.6272595894961772,0.0365677045619116,0.0684528119720009,0.026381848901762,0.0517982138546946,0.1831764421916485,0.0438571083755732,0.0254405020516533,0.1539946898382814,0.4103306782524741,"{'Anger': 0.0365677045619116, 'Anticipation': 0.0684528119720009, 'Disgust': 0.026381848901762, 'Fear': 0.0517982138546946, 'Joy': 0.1831764421916485, 'Sadness': 0.0438571083755732, 'Surprise': 0.0254405020516533, 'Trust': 0.1539946898382814}"
The Adventures of Huckleberry Finn,"Hilariously picaresque, epic in scope, alive with the poetry and vigor of the American people, Mark Twain's story about a young boy and his journey down the Mississippi was the first great novel to speak in a truly American voice. Influencing subsequent generations of writers -- from Sherwood Anderson to Twain's fellow Missourian, T.S. Eliot, from Ernest Hemingway and William Faulkner to J.D. Salinger -- ""Huckleberry Finn,"" like the river which flows through its pages, is one of the great sources which nourished and still nourishes the literature of America.",False,0,Non-STEM,0.6942251407948754,0.0021103083196222,0.0529544316474712,0.0062772730524357,0.005240002861435,0.0709457042706917,0.0,0.0128585735746476,0.0806030474282852,0.769010658845411,"{'Anger': 0.0021103083196222, 'Anticipation': 0.0529544316474712, 'Disgust': 0.0062772730524357, 'Fear': 0.005240002861435, 'Joy': 0.0709457042706917, 'Sadness': 0.0, 'Surprise': 0.0128585735746476, 'Trust': 0.0806030474282852}"
The Secret Life of Bees,"Set in South Carolina in 1964,The Secret Life of Beestells the story of Lily Owens, whose life has been shaped around the blurred memory of the afternoon her mother was killed. When Lily's fierce-hearted black ""stand-in mother,"" Rosaleen, insults three of the deepest racists in town, Lily decides to spring them both free. They escape to Tiburon, South Carolina--a town that holds the secret to her mother's past. Taken in by an eccentric trio of black beekeeping sisters, Lily is introduced to their mesmerizing world of bees and honey, and the Black Madonna. This is a remarkable novel about divine female power, a story women will share and pass on to their daughters for years to come.",False,0,Non-STEM,0.6637636421114861,0.0363378534077816,0.0589677686194569,0.0110047564182102,0.0380365741971697,0.0801648497739962,0.0332506130166326,0.0296463706461047,0.0774173535407249,0.6351738603799225,"{'Anger': 0.0363378534077816, 'Anticipation': 0.0589677686194569, 'Disgust': 0.0110047564182102, 'Fear': 0.0380365741971697, 'Joy': 0.0801648497739962, 'Sadness': 0.0332506130166326, 'Surprise': 0.0296463706461047, 'Trust': 0.0774173535407249}"
The Rain Catchers,"Beyond YesterdayEvery story should have a beginning, a middle, and an end. That's the way it is at grandmother's house where tea is served each day at four and tales of death and divorce, illness and abandonment are shared by grandmother's circle of friends. The women watch over one another and eveyone watches over Grayling -- whose own story has never been told her to hear.But in a summer of many changes, fourteen-year-old Grayling encounters love and romance, joy and saddness...and the need to know her own story -- from the very beginning.",False,0,Non-STEM,0.6740318540557748,0.0643312357208705,0.0497615134875145,0.0208224778548238,0.0919275321656178,0.1108862078640426,0.0756142530762756,0.0358330995230269,0.0698424786564591,0.4809812016513688,"{'Anger': 0.0643312357208705, 'Anticipation': 0.0497615134875145, 'Disgust': 0.0208224778548238, 'Fear': 0.0919275321656178, 'Joy': 0.1108862078640426, 'Sadness': 0.0756142530762756, 'Surprise': 0.0358330995230269, 'Trust': 0.0698424786564591}"
"Emily of New Moon (Emily, #1)","Emily Starr never knew what it was to be lonely--until her beloved father died. Now Emily's an orphan, and her mother's snobbish relatives are taking her to live with them at New Moon Farm. She's sure she won't be happy. Emily deals with stiff, stern Aunt Elizabeth and her malicious classmates by holding her head high and using her quick wit. Things begin to change when she makes friends, with Teddy, who does marvelous drawings; with Perry, who's sailed all over the world with his father yet has never been to school; and above all, with Ilse, a tomboy with a blazing temper. Amazingly, Emily finds New Moon beautiful and fascinating. With new friends and adventures, Emily might someday think of herself as Emily of New Moon.",False,0,Non-STEM,0.5877491640698709,0.0355285548434294,0.0420649183352152,0.0145358545778399,0.0236963056028244,0.1210738084257065,0.0482036928068194,0.0308051972836718,0.0956599182556974,0.5884317498687955,"{'Anger': 0.0355285548434294, 'Anticipation': 0.0420649183352152, 'Disgust': 0.0145358545778399, 'Fear': 0.0236963056028244, 'Joy': 0.1210738084257065, 'Sadness': 0.0482036928068194, 'Surprise': 0.0308051972836718, 'Trust': 0.0956599182556974}"
Keeping the Moon,"Colie expects the worst when she's sent to spend the summer with her eccentric aunt Mira while her mother, queen of the television infomercial, tours Europe. Always an outcast -- first for being fat and then for being fat and then for being ""easy"" -- Colie has no friends at home and doesn't expect to find any in Colby, North Carolina. But then she lands a job at the Last Chance Bar and Grill and meets fellow waitresses Morgan and Isabel, best friends with a loving yet volatile relationship. Wacky yet wise, Morgan and Isabel help Colie see herself in a new way and realize the potential that has been there all along.",False,0,Non-STEM,0.6757955897068935,0.0027211428800096,0.030612857400108,0.0328137817883511,0.012445226995338,0.1032233538085996,0.0218891934612537,0.0273514876248024,0.0886572360391364,0.6802857200024011,"{'Anger': 0.0027211428800096, 'Anticipation': 0.030612857400108, 'Disgust': 0.0328137817883511, 'Fear': 0.012445226995338, 'Joy': 0.1032233538085996, 'Sadness': 0.0218891934612537, 'Surprise': 0.0273514876248024, 'Trust': 0.0886572360391364}"
The Devil's Arithmetic,"""A triumphantly moving book."" --Kirkus Reviews, starred reviewHannah dreads going to her family's Passover Seder--she's tired of hearing her relatives talk about the past. But when she opens the front door to symbolically welcome the prophet Elijah, she's transported to a Polish village in the year 1942. Why is she there, and who is this ""Chaya"" that everyone seems to think she is? Just as she begins to unravel the mystery, Nazi soldiers come to take everyone in the village away. And only Hannah knows the unspeakable horrors that await. A critically acclaimed novel from multi-award-winning author Jane Yolen.""[Yolen] adds much to understanding the effects of the Holocaust, which will reverberate throughout history, today and tomorrow."" --SLJ, starred review""Readers will come away with a sense of tragic history that both disturbs and compels."" --BooklistWinner of the National Jewish Book AwardAnAmerican Bookseller""Pick of the Lists""",False,0,Non-STEM,0.6118049986399619,0.0206975187764915,0.0976997248593312,0.0191730907468457,0.0410480132860719,0.0450511860793694,0.070260020325707,0.0281833279627196,0.0705946508688,0.6072924670946632,"{'Anger': 0.0206975187764915, 'Anticipation': 0.0976997248593312, 'Disgust': 0.0191730907468457, 'Fear': 0.0410480132860719, 'Joy': 0.0450511860793694, 'Sadness': 0.070260020325707, 'Surprise': 0.0281833279627196, 'Trust': 0.0705946508688}"
"The Bean Trees (Greer Family, #1)","Clear-eyed and spirited, Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes and a barely functional car, she meets the human condition head-on. By the time Taylor arrives in Tucson, Arizona, she has acquired a completely unexpected child, a three-year-old American Indian girl named Turtle, and must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places.",False,0,Non-STEM,0.7142832235897603,0.0071546415328574,0.1009490517649749,0.0026789068753164,0.0345154282167301,0.0785050392851892,0.0361652428167725,0.0470768878942811,0.1049020728858687,0.5880527287280093,"{'Anger': 0.0071546415328574, 'Anticipation': 0.1009490517649749, 'Disgust': 0.0026789068753164, 'Fear': 0.0345154282167301, 'Joy': 0.0785050392851892, 'Sadness': 0.0361652428167725, 'Surprise': 0.0470768878942811, 'Trust': 0.1049020728858687}"
"Murder on the Orient Express (Hercule Poirot, #10)","Just after midnight, a snowdrift stops the Orient Express in its tracks. The luxurious train is surprisingly full for the time of the year, but by the morning it is one passenger fewer. An American tycoon lies dead in his compartment, stabbed a dozen times, his door locked from the inside.Isolated and with a killer in their midst, detective Hercule Poirot must identify the murderer—in case he or she decides to strike again.",False,0,Non-STEM,0.6839257822058264,0.0833470753139061,0.0579990105773987,0.0449009399514711,0.0754788098659567,0.0231807580861739,0.0869514005041343,0.0645951612523263,0.0452778628471813,0.5182689816014512,"{'Anger': 0.0833470753139061, 'Anticipation': 0.0579990105773987, 'Disgust': 0.0449009399514711, 'Fear': 0.0754788098659567, 'Joy': 0.0231807580861739, 'Sadness': 0.0869514005041343, 'Surprise': 0.0645951612523263, 'Trust': 0.0452778628471813}"
