model,shots,book,answer,ground_truth_stem
gpt-oss:20b,1,0-02-823102-3,false,False
gpt-oss:20b,1,0-02-823102-3,false,False
gpt-oss:20b,1,0-02-823102-3,false,False
gpt-oss:20b,1,0-02-823102-3,false,False
gpt-oss:20b,5,0-02-823102-3,false,False
gpt-oss:20b,5,0-02-823102-3,false,False
gpt-oss:20b,5,0-02-823102-3,false,False
gpt-oss:20b,5,0-02-823102-3,false,False
gpt-oss:20b,5,0-02-823102-3,false,False
gpt-oss:20b,10,0-02-823102-3,false,False
gpt-oss:20b,10,0-02-823102-3,false,False
gpt-oss:20b,10,0-02-823102-3,false,False
gpt-oss:20b,10,0-02-823102-3,false,False
gpt-oss:20b,10,0-02-823102-3,false,False
llama3.2:1b,0,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,0,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,0,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,0,From Here to There: Inventions That Changed the Way the World Moves,False.,True
llama3.2:1b,0,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,1,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,1,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,1,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,1,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,1,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,5,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,5,From Here to There: Inventions That Changed the Way the World Moves,"This book ""From Here to There: Inventions That Changed the Way the World Moves"" is FALSE.",True
llama3.2:1b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
llama3.2:1b,5,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,5,From Here to There: Inventions That Changed the Way the World Moves,False,True
llama3.2:1b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
llama3.2:1b,10,From Here to There: Inventions That Changed the Way the World Moves,Yes.,True
llama3.2:1b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
llama3.2:1b,10,From Here to There: Inventions That Changed the Way the World Moves,"Here are the classifications:

1. True
2. False
3. True
4. True
5. False
6. True
7. True",True
llama3.2:1b,10,From Here to There: Inventions That Changed the Way the World Moves,"Here's my response:

False.",True
mistral:7b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
mistral:7b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,0,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,1,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,5,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
gemma3:12b,10,From Here to There: Inventions That Changed the Way the World Moves,True,True
gpt-oss:20b,0,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,0,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,0,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,0,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,0,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,1,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,1,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,1,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,1,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,1,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,5,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,5,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,5,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,5,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,5,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,10,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,10,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,10,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,10,From Here to There: Inventions That Changed the Way the World Moves,true,True
gpt-oss:20b,10,From Here to There: Inventions That Changed the Way the World Moves,true,True
llama3.2:1b,0,"The Message (Animorphs, #4)",False,False
llama3.2:1b,0,"The Message (Animorphs, #4)",False.,False
llama3.2:1b,0,"The Message (Animorphs, #4)",False,False
llama3.2:1b,0,"The Message (Animorphs, #4)",False,False
llama3.2:1b,0,"The Message (Animorphs, #4)",False,False
llama3.2:1b,1,"The Message (Animorphs, #4)",False,False
llama3.2:1b,1,"The Message (Animorphs, #4)",True,False
llama3.2:1b,1,"The Message (Animorphs, #4)",True,False
llama3.2:1b,1,"The Message (Animorphs, #4)",False,False
llama3.2:1b,1,"The Message (Animorphs, #4)",False,False
llama3.2:1b,5,"The Message (Animorphs, #4)",False,False
llama3.2:1b,5,"The Message (Animorphs, #4)",True,False
llama3.2:1b,5,"The Message (Animorphs, #4)",False.,False
llama3.2:1b,5,"The Message (Animorphs, #4)",False,False
llama3.2:1b,5,"The Message (Animorphs, #4)",True,False
llama3.2:1b,10,"The Message (Animorphs, #4)",False,False
llama3.2:1b,10,"The Message (Animorphs, #4)",False,False
llama3.2:1b,10,"The Message (Animorphs, #4)",False,False
llama3.2:1b,10,"The Message (Animorphs, #4)",False,False
llama3.2:1b,10,"The Message (Animorphs, #4)",False,False
mistral:7b,0,"The Message (Animorphs, #4)","False, ""The Message (Animorphs, #4)"" is not a STEM book. It primarily focuses on science fiction and fantasy genres, rather than Science, Technology, Engineering, or Mathematics.",False
mistral:7b,0,"The Message (Animorphs, #4)","False. ""The Message (Animorphs, #4)"" is not a STEM book as it primarily focuses on science fiction and fantasy themes rather than Science, Technology, Engineering, or Mathematics.",False
mistral:7b,0,"The Message (Animorphs, #4)",False,False
mistral:7b,0,"The Message (Animorphs, #4)",False,False
mistral:7b,0,"The Message (Animorphs, #4)",False,False
mistral:7b,1,"The Message (Animorphs, #4)",False,False
mistral:7b,1,"The Message (Animorphs, #4)",False,False
mistral:7b,1,"The Message (Animorphs, #4)",False,False
mistral:7b,1,"The Message (Animorphs, #4)",False,False
mistral:7b,1,"The Message (Animorphs, #4)",False,False
mistral:7b,5,"The Message (Animorphs, #4)",False,False
mistral:7b,5,"The Message (Animorphs, #4)",False,False
mistral:7b,5,"The Message (Animorphs, #4)",False,False
mistral:7b,5,"The Message (Animorphs, #4)",False,False
mistral:7b,5,"The Message (Animorphs, #4)",False,False
mistral:7b,10,"The Message (Animorphs, #4)",False,False
mistral:7b,10,"The Message (Animorphs, #4)",False,False
mistral:7b,10,"The Message (Animorphs, #4)",False,False
mistral:7b,10,"The Message (Animorphs, #4)",False,False
mistral:7b,10,"The Message (Animorphs, #4)",False,False
gemma3:12b,0,"The Message (Animorphs, #4)",False,False
gemma3:12b,0,"The Message (Animorphs, #4)",False,False
gemma3:12b,0,"The Message (Animorphs, #4)",False,False
gemma3:12b,0,"The Message (Animorphs, #4)",False,False
gemma3:12b,0,"The Message (Animorphs, #4)",False,False
gemma3:12b,1,"The Message (Animorphs, #4)",False,False
gemma3:12b,1,"The Message (Animorphs, #4)",False,False
gemma3:12b,1,"The Message (Animorphs, #4)",False,False
gemma3:12b,1,"The Message (Animorphs, #4)",False,False
gemma3:12b,1,"The Message (Animorphs, #4)",False,False
gemma3:12b,5,"The Message (Animorphs, #4)",False,False
gemma3:12b,5,"The Message (Animorphs, #4)",False,False
gemma3:12b,5,"The Message (Animorphs, #4)",False,False
gemma3:12b,5,"The Message (Animorphs, #4)",False,False
gemma3:12b,5,"The Message (Animorphs, #4)",False,False
gemma3:12b,10,"The Message (Animorphs, #4)",False,False
gemma3:12b,10,"The Message (Animorphs, #4)",False,False
gemma3:12b,10,"The Message (Animorphs, #4)",False,False
gemma3:12b,10,"The Message (Animorphs, #4)",False,False
gemma3:12b,10,"The Message (Animorphs, #4)",False,False
gpt-oss:20b,0,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,0,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,0,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,0,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,0,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,1,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,1,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,1,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,1,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,1,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,5,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,5,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,5,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,5,"The Message (Animorphs, #4)",true,False
gpt-oss:20b,5,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,10,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,10,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,10,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,10,"The Message (Animorphs, #4)",false,False
gpt-oss:20b,10,"The Message (Animorphs, #4)",true,False
llama3.2:1b,0,0-86709-447-8,False.,False
llama3.2:1b,0,0-86709-447-8,True.,False
llama3.2:1b,0,0-86709-447-8,False,False
llama3.2:1b,0,0-86709-447-8,False.,False
llama3.2:1b,0,0-86709-447-8,False.,False
llama3.2:1b,1,0-86709-447-8,False,False
llama3.2:1b,1,0-86709-447-8,False.,False
llama3.2:1b,1,0-86709-447-8,False,False
llama3.2:1b,1,0-86709-447-8,True,False
llama3.2:1b,1,0-86709-447-8,True,False
llama3.2:1b,5,0-86709-447-8,False.,False
llama3.2:1b,5,0-86709-447-8,False.,False
llama3.2:1b,5,0-86709-447-8,False.,False
llama3.2:1b,5,0-86709-447-8,False.,False
llama3.2:1b,5,0-86709-447-8,True,False
llama3.2:1b,10,0-86709-447-8,False.,False
llama3.2:1b,10,0-86709-447-8,True.,False
llama3.2:1b,10,0-86709-447-8,Answer: False,False
llama3.2:1b,10,0-86709-447-8,True.,False
llama3.2:1b,10,0-86709-447-8,True,False
mistral:7b,0,0-86709-447-8,False,False
mistral:7b,0,0-86709-447-8,False,False
mistral:7b,0,0-86709-447-8,"False, this book is not STEM as it focuses on English language composition rather than Science, Technology, Engineering, or Mathematics subjects.",False
mistral:7b,0,0-86709-447-8,False,False
mistral:7b,0,0-86709-447-8,False,False
mistral:7b,1,0-86709-447-8,True,False
mistral:7b,1,0-86709-447-8,True,False
mistral:7b,1,0-86709-447-8,True,False
mistral:7b,1,0-86709-447-8,True,False
mistral:7b,1,0-86709-447-8,True,False
mistral:7b,5,0-86709-447-8,False,False
mistral:7b,5,0-86709-447-8,False,False
mistral:7b,5,0-86709-447-8,False,False
mistral:7b,5,0-86709-447-8,False,False
mistral:7b,5,0-86709-447-8,False,False
mistral:7b,10,0-86709-447-8,True,False
mistral:7b,10,0-86709-447-8,True,False
mistral:7b,10,0-86709-447-8,True,False
mistral:7b,10,0-86709-447-8,True,False
mistral:7b,10,0-86709-447-8,True,False
gemma3:12b,0,0-86709-447-8,False,False
gemma3:12b,0,0-86709-447-8,False,False
gemma3:12b,0,0-86709-447-8,False,False
gemma3:12b,0,0-86709-447-8,False,False
gemma3:12b,0,0-86709-447-8,False,False
gemma3:12b,1,0-86709-447-8,False,False
gemma3:12b,1,0-86709-447-8,False,False
gemma3:12b,1,0-86709-447-8,False,False
gemma3:12b,1,0-86709-447-8,False,False
gemma3:12b,1,0-86709-447-8,False,False
gemma3:12b,5,0-86709-447-8,False,False
gemma3:12b,5,0-86709-447-8,False,False
gemma3:12b,5,0-86709-447-8,False,False
gemma3:12b,5,0-86709-447-8,False,False
gemma3:12b,5,0-86709-447-8,False,False
gemma3:12b,10,0-86709-447-8,False,False
gemma3:12b,10,0-86709-447-8,False,False
gemma3:12b,10,0-86709-447-8,False,False
gemma3:12b,10,0-86709-447-8,False,False
gemma3:12b,10,0-86709-447-8,False,False
gpt-oss:20b,0,0-86709-447-8,false,False
gpt-oss:20b,0,0-86709-447-8,false,False
gpt-oss:20b,0,0-86709-447-8,false,False
gpt-oss:20b,0,0-86709-447-8,false,False
gpt-oss:20b,0,0-86709-447-8,false,False
gpt-oss:20b,1,0-86709-447-8,false,False
gpt-oss:20b,1,0-86709-447-8,false,False
gpt-oss:20b,1,0-86709-447-8,false,False
gpt-oss:20b,1,0-86709-447-8,false,False
gpt-oss:20b,1,0-86709-447-8,false,False
gpt-oss:20b,5,0-86709-447-8,false,False
gpt-oss:20b,5,0-86709-447-8,true,False
gpt-oss:20b,5,0-86709-447-8,false,False
gpt-oss:20b,5,0-86709-447-8,false,False
gpt-oss:20b,5,0-86709-447-8,true,False
gpt-oss:20b,10,0-86709-447-8,false,False
gpt-oss:20b,10,0-86709-447-8,false,False
gpt-oss:20b,10,0-86709-447-8,false,False
gpt-oss:20b,10,0-86709-447-8,false,False
gpt-oss:20b,10,0-86709-447-8,false,False
llama3.2:1b,0,Mission to the Bottom of the Sea,False.,True
llama3.2:1b,0,Mission to the Bottom of the Sea,False,True
llama3.2:1b,0,Mission to the Bottom of the Sea,False,True
llama3.2:1b,0,Mission to the Bottom of the Sea,False,True
llama3.2:1b,0,Mission to the Bottom of the Sea,False.,True
llama3.2:1b,1,Mission to the Bottom of the Sea,True,True
llama3.2:1b,1,Mission to the Bottom of the Sea,False,True
llama3.2:1b,1,Mission to the Bottom of the Sea,True,True
llama3.2:1b,1,Mission to the Bottom of the Sea,False.,True
llama3.2:1b,1,Mission to the Bottom of the Sea,False,True
llama3.2:1b,5,Mission to the Bottom of the Sea,False,True
llama3.2:1b,5,Mission to the Bottom of the Sea,True,True
llama3.2:1b,5,Mission to the Bottom of the Sea,True,True
llama3.2:1b,5,Mission to the Bottom of the Sea,True,True
llama3.2:1b,5,Mission to the Bottom of the Sea,True,True
llama3.2:1b,10,Mission to the Bottom of the Sea,True,True
llama3.2:1b,10,Mission to the Bottom of the Sea,False,True
llama3.2:1b,10,Mission to the Bottom of the Sea,False.,True
llama3.2:1b,10,Mission to the Bottom of the Sea,True,True
llama3.2:1b,10,Mission to the Bottom of the Sea,False.,True
mistral:7b,0,Mission to the Bottom of the Sea,True,True
mistral:7b,0,Mission to the Bottom of the Sea,True,True
mistral:7b,0,Mission to the Bottom of the Sea,True,True
mistral:7b,0,Mission to the Bottom of the Sea,True,True
mistral:7b,0,Mission to the Bottom of the Sea,True,True
mistral:7b,1,Mission to the Bottom of the Sea,True,True
mistral:7b,1,Mission to the Bottom of the Sea,True,True
mistral:7b,1,Mission to the Bottom of the Sea,True,True
mistral:7b,1,Mission to the Bottom of the Sea,True,True
mistral:7b,1,Mission to the Bottom of the Sea,True,True
mistral:7b,5,Mission to the Bottom of the Sea,True,True
mistral:7b,5,Mission to the Bottom of the Sea,True,True
mistral:7b,5,Mission to the Bottom of the Sea,True,True
mistral:7b,5,Mission to the Bottom of the Sea,True,True
mistral:7b,5,Mission to the Bottom of the Sea,True,True
mistral:7b,10,Mission to the Bottom of the Sea,True,True
mistral:7b,10,Mission to the Bottom of the Sea,True,True
mistral:7b,10,Mission to the Bottom of the Sea,True,True
mistral:7b,10,Mission to the Bottom of the Sea,True,True
mistral:7b,10,Mission to the Bottom of the Sea,True,True
gemma3:12b,0,Mission to the Bottom of the Sea,True,True
gemma3:12b,0,Mission to the Bottom of the Sea,True,True
gemma3:12b,0,Mission to the Bottom of the Sea,True,True
gemma3:12b,0,Mission to the Bottom of the Sea,True,True
gemma3:12b,0,Mission to the Bottom of the Sea,True,True
gemma3:12b,1,Mission to the Bottom of the Sea,True,True
gemma3:12b,1,Mission to the Bottom of the Sea,True,True
gemma3:12b,1,Mission to the Bottom of the Sea,True,True
gemma3:12b,1,Mission to the Bottom of the Sea,True,True
gemma3:12b,1,Mission to the Bottom of the Sea,True,True
gemma3:12b,5,Mission to the Bottom of the Sea,True,True
gemma3:12b,5,Mission to the Bottom of the Sea,True,True
gemma3:12b,5,Mission to the Bottom of the Sea,True,True
gemma3:12b,5,Mission to the Bottom of the Sea,True,True
gemma3:12b,5,Mission to the Bottom of the Sea,True,True
gemma3:12b,10,Mission to the Bottom of the Sea,True,True
gemma3:12b,10,Mission to the Bottom of the Sea,True,True
gemma3:12b,10,Mission to the Bottom of the Sea,True,True
gemma3:12b,10,Mission to the Bottom of the Sea,True,True
gemma3:12b,10,Mission to the Bottom of the Sea,True,True
gpt-oss:20b,0,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,0,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,0,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,0,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,0,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,1,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,1,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,1,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,1,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,1,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,5,Mission to the Bottom of the Sea,True,True
gpt-oss:20b,5,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,5,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,5,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,5,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,10,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,10,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,10,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,10,Mission to the Bottom of the Sea,true,True
gpt-oss:20b,10,Mission to the Bottom of the Sea,True,True
